# G10
# Additional notes:
#	naxes: 3
#	device: Bartington Mag13-MSL100
#	pos_unit: cm
#	scaling: 100 mV/uT
#	power: Bartington SCU1
#	gain: 1000x
#	LPF: 1 kHz
#	HPF: 0 Hz
#	input_mode: balanced
#	output_mode: conditioned
#	mapping: {x:z, y:-y, z:x}
#	cyclotron: OFF
#	degaussed: False
#	inverted_distances: False
#	offset_cm: 0
#
time (epoch),Bx (V),By (V),Bz (V),dBx (V),dBy (V),dBz (V),position,state,coil,col,row
1744672015.4838152,-0.0494965091832273,0.0219367327836516,-0.2159328747855033,0.0234942304068835,0.0257992390740149,0.0152706765844685,-69.5,-1,26,0,0
1744672015.9289515,-0.1515965092794795,0.0218754692828224,-0.0405959539900504,0.0230299450815717,0.0258159908843142,0.0144237309990085,-69.5,1,3,0,0
1744672016.4031615,-0.1475932833260594,0.0218912540113524,-0.0351100575458986,0.0242182683966625,0.0258995487417479,0.0149997949018733,-69.5,-1,3,0,0
1744672016.847542,-0.7332584419382329,0.0219068824554415,0.0175821794071089,0.0237506843758049,0.0257299319819636,0.0145718584753078,-69.5,1,9,0,0
1744672017.317897,0.4391458619639161,0.0217876374270417,-0.0880553190087084,0.024075822972398,0.0258733483979875,0.0146868695162403,-69.5,-1,9,0,0
1744672017.7635572,-0.1487025902875029,0.022037848816908,-0.2694529504219099,0.0247382979682478,0.0258355356859068,0.0151647839361388,-69.5,1,22,0,0
1744672018.2363355,-0.1502443362968915,0.0217491914545826,0.1928153273338102,0.0226488628775047,0.0258500836309234,0.0146445541869649,-69.5,-1,22,0,0
1744672018.67947,0.2658348563757318,0.0219423590235237,-0.5741558800092025,0.0208053737125285,0.0257328613345888,0.0137600074263719,-69.5,1,49,0,0
1744672019.149936,-0.5802422212752572,0.0223440100366133,0.4834859458268329,0.0223248660418436,0.0258071035511484,0.0143423963622865,-69.5,-1,49,0,0
1744672019.592895,-0.1533506458440388,0.0222174196394917,0.206979698780633,0.0232639980176764,0.0258115363187968,0.0141793717201177,-69.5,1,31,0,0
1744672020.063012,-0.1426507878828852,0.0222096054174471,-0.2765731132644577,0.023142261329574,0.0258758476961105,0.0146520679000801,-69.5,-1,31,0,0
1744672020.504879,-0.1493747696677746,0.0223224427837703,-0.035307132225862,0.0239888927732918,0.0257636940266283,0.0142007524131316,-69.5,1,54,0,0
1744672020.9971485,-0.1450528797393781,0.0219729907739383,-0.0317807301016,0.0233305077151769,0.0259037676939592,0.0139311497955764,-69.5,-1,54,0,0
1744672021.4456422,-0.8873727170829079,0.0216236950485472,0.0131494838101207,0.0230850286764245,0.025819687889677,0.0144989344857834,-69.5,1,11,0,0
1744672021.919922,0.586073084525342,0.0217171531441999,-0.0922745300594397,0.023630609017015,0.0258458470675203,0.0144003050041289,-69.5,-1,11,0,0
1744672022.3639538,-0.0441565824068675,0.0218515577633661,0.1510719094562955,0.0225475362259256,0.0258070236671954,0.0140407571831642,-69.5,1,27,0,0
1744672022.8357575,-0.2598403633160342,0.0221186478728486,-0.2317119770756107,0.0233503070572173,0.02568547370697,0.0144311896227248,-69.5,-1,27,0,0
1744672023.2790546,-0.1466730805380939,0.0219140715397225,-0.0849415078083984,0.023614054170411,0.025835640979884,0.0153857778722536,-69.5,1,6,0,0
1744672023.7540677,-0.1657768217392731,0.0218326473460183,-0.00687727329896,0.0237287405268058,0.0257898467438137,0.0148943861579211,-69.5,-1,6,0,0
1744672024.1956325,-0.2127081016321608,0.0219420464546419,-0.2127306065916491,0.023129735826195,0.0258228879341902,0.0142105320943386,-69.5,1,28,0,0
1744672024.66578,-0.1038988104884629,0.0218745315761771,0.1154664067103294,0.0222155720189577,0.0257535280030254,0.0146601636559383,-69.5,-1,28,0,0
1744672025.1079104,-0.1599516317739471,0.0220344105592084,-0.2332132454148086,0.0243938838650835,0.0259063007971718,0.0149532268100025,-69.5,1,23,0,0
1744672025.5833037,-0.1548984869466221,0.0220031536710303,0.1395935986950644,0.0247176799657514,0.0256956251507804,0.0156283584146458,-69.5,-1,23,0,0
1744672026.0295334,0.2796550894837128,0.0220384739546716,-0.0026546239905292,0.0227207739064803,0.0257111457910634,0.0147574772290268,-69.5,1,15,0,0
1744672026.5020006,-0.591394366408349,0.021817331470811,-0.0822468514785578,0.0231088504323036,0.0258845850743317,0.0150868847493064,-69.5,-1,15,0,0
1744672026.9474864,-0.2816715805796411,0.0217766975161794,0.1269800377552019,0.0228655894826853,0.0259033451166164,0.0147310085257926,-69.5,1,46,0,0
1744672027.4213772,-0.0201408212284877,0.0219845558225642,-0.2069979370153305,0.023676824817849,0.0258315280859483,0.0146191990066768,-69.5,-1,46,0,0
1744672027.8688967,-0.1325784119519085,0.0219140715397225,-0.1288405569791211,0.023675697927045,0.0259276442029876,0.0151145375801364,-69.5,1,7,0,0
1744672028.3410752,-0.1696820573482546,0.0221148970462672,0.0470191352711117,0.0233992983949248,0.0259303761149332,0.0143877641338495,-69.5,-1,7,0,0
1744672028.783693,1.7897553750051884,0.0217838866004603,0.6625504068219743,0.0246133521209527,0.0258662307674985,0.0145163558549037,-69.5,1,16,0,0
1744672029.254069,-2.1124533169250936,0.0220126870219246,-0.7619510150102724,0.0226384911252314,0.0258986496119142,0.0144422588478931,-69.5,-1,16,0,0
1744672068.086629,-0.3522960505649098,0.0220792641937441,0.0044838241316028,0.0226888669692874,0.0257927367540499,0.014777502626646,-59.5,1,36,0,0
1744672068.5555522,-0.0230519315089622,0.0220533209765562,0.1585959112941054,0.0247182657116096,0.0260112333405784,0.0160678652389315,-59.5,-1,36,0,0
1744672068.9976697,-0.187000873950019,0.0216882405226351,0.0835543741559377,0.0243582207227017,0.0255930054381111,0.0140065322075938,-59.5,1,54,0,0
1744672069.4738514,-0.1847894491114129,0.0221727222893969,0.088236030867265,0.0242337135292528,0.0258146405579059,0.0153228180997807,-59.5,-1,54,0,0
1744672069.924163,-0.7794408067903714,0.0217105891976825,0.3173096375341993,0.0243629702721631,0.0258604244648093,0.0150814240051205,-59.5,1,11,0,0
1744672070.3942568,0.4244260556141671,0.0220567592342558,-0.1340148222481366,0.0241092619988523,0.0258000053293277,0.0145900477925988,-59.5,-1,11,0,0
1744672070.8361633,0.3631641176293487,0.0224405938210838,-0.4300122396244842,0.0238132134713966,0.0258552371175884,0.0145718673883986,-59.5,1,49,0,0
1744672071.3104126,-0.7337251072787331,0.0220730128161085,0.5980143098004919,0.024798171024908,0.025789089912056,0.0157355871227576,-59.5,-1,49,0,0
1744672071.755291,-0.1825623958287178,0.0219879940802638,0.0879878511751303,0.0243847898314147,0.0258807040894797,0.0155005438131944,-59.5,1,32,0,0
1744672072.2252183,-0.186887724014814,0.0223311947124602,0.0829767468624049,0.0239384907551788,0.0259349828668241,0.0144570287301338,-59.5,-1,32,0,0
1744672072.6702003,-0.2125816675194801,0.0220905166734883,0.1922941187234391,0.0238948730463423,0.0258742850234177,0.0147316067141135,-59.5,1,24,0,0
1744672073.1423645,-0.1471505295050156,0.0219501732455682,-0.0197016619495843,0.0250408804566418,0.0258253731386443,0.0159185048930392,-59.5,-1,24,0,0
1744672073.587631,-0.3471841427878098,0.0217609127876494,0.2489320689556189,0.0240357590113437,0.025945495799405,0.0145206342709541,-59.5,1,46,0,0
1744672074.0579865,-0.0217319531211978,0.0219623634319577,-0.0816498449143546,0.0236757210289169,0.0257813974622408,0.0146563862386321,-59.5,-1,46,0,0
1744672074.5046823,-0.1776267769009427,0.0219550180632359,0.0328164741362707,0.0248871947942741,0.0258286521306201,0.0152734880739864,-59.5,1,8,0,0
1744672074.9749212,-0.192488020669698,0.0218701556118321,0.1338895291714288,0.0229850396901235,0.0256589063350852,0.0144890096681696,-59.5,-1,8,0,0
1744672075.4155796,-0.1783699094173789,0.0222608667140593,-0.1460368465792271,0.0232676943573057,0.0257195098587689,0.0154095430266912,-59.5,1,4,0,0
1744672075.889624,-0.1894235953527095,0.021960488018667,0.3150500770877988,0.0230030218287304,0.025901761066268,0.0151093086302678,-59.5,-1,4,0,0
1744672076.332473,-0.2567981303896522,0.0217601313654449,-0.0496956155609223,0.0223777880159834,0.025825871057976,0.0142821878843329,-59.5,1,41,0,0
1744672076.8042543,-0.1151228464643645,0.0219570497609674,0.2184916106966557,0.022827570674167,0.0260371175609333,0.0142546893605286,-59.5,-1,41,0,0
1744672077.2476232,-0.1711530065059196,0.0220392553768761,0.0421608771415776,0.0237596786406348,0.0260229266591764,0.0152235911082887,-59.5,1,6,0,0
1744672077.7232664,-0.1953986620968498,0.0218217074351559,0.1326256568979442,0.0232447934785652,0.0258662745957027,0.0144596046345965,-59.5,-1,6,0,0
1744672078.1654408,-0.3509198097784247,0.022016437848506,0.2505399232835043,0.022653340083168,0.0257585153245343,0.0142059524520772,-59.5,1,52,0,0
1744672078.6356752,-0.0178382825608423,0.0219995591288898,-0.0791017833900696,0.0232074058170492,0.0258215897012067,0.0144507703182012,-59.5,-1,52,0,0
1744672079.0811782,-0.3458619764178729,0.0220000279822124,-0.0780724940623622,0.0236130588704287,0.0258966801182271,0.0145487031307985,-59.5,1,37,0,0
1744672079.5553274,-0.0164911106803629,0.0217982647690223,0.2567312876938377,0.0241365101039814,0.0257839366333461,0.0144321063709496,-59.5,-1,37,0,0
1744672079.9975762,-0.2102297429685131,0.0223208799393614,-0.0196430552842502,0.0228182154052182,0.0257670398905906,0.014743719031597,-59.5,1,29,0,0
1744672080.475212,-0.1571450757844286,0.022050820425502,0.1964151831452909,0.0258787956940956,0.0258330442708673,0.0157307468534471,-59.5,-1,29,0,0
1744672080.9167876,-0.1825017574656522,0.0216919913492165,-0.0170934309155563,0.0245856342925559,0.0258786597443588,0.0156193277977342,-59.5,1,5,0,0
1744672081.3906288,-0.1850854518424603,0.0218601534076151,0.1916728880708978,0.0249167155084279,0.025903207050325,0.0151731580900004,-59.5,-1,5,0,0
1744672081.8327806,-0.1825417662825202,0.0218745315761771,-0.0587182289024349,0.0242245765296487,0.025883281942723,0.0157584117172512,-59.5,1,30,0,0
1744672082.3028336,-0.1889691201985988,0.0219564246232039,0.2309215374184714,0.0228733076811721,0.0259138992449024,0.0140407194241739,-59.5,-1,30,0,0
1744672082.7492776,-0.3001930059540609,0.0220809833225939,0.2254515819872904,0.0237694057990543,0.0258383231604777,0.0151653724501446,-59.5,1,26,0,0
1744672083.2215211,-0.0703908012236934,0.0221005188777053,-0.0525112360480125,0.0247319465064412,0.0259606243848589,0.0147787689346244,-59.5,-1,26,0,0
1744672083.6688297,-0.353370037242712,0.0219140715397225,-0.0822380995498679,0.0232581009262003,0.0257748998632844,0.0145768745305245,-59.5,1,44,0,0
1744672084.1435888,-0.0259306909101724,0.0219437655834917,0.2493459101550979,0.0250299524895287,0.0258290020796968,0.0154791847968624,-59.5,-1,44,0,0
1744672084.586038,-0.6082827756599,0.0217823237560514,0.2534843221498886,0.0224543041074939,0.025823334684716,0.0153184516804701,-59.5,1,50,0,0
1744672085.063161,0.2312051936786884,0.0218701556118321,-0.0851265485864132,0.0227954076251382,0.0258352613335854,0.0143766130096429,-59.5,-1,50,0,0
1744672085.5059588,0.1635704450476623,0.0219092267220548,0.2188432506886602,0.0233916964652388,0.0257654487480276,0.0143269973762425,-59.5,1,15,0,0
1744672085.9823754,-0.5515177661772759,0.0217382515437202,-0.0611303229631448,0.0233038754198108,0.0258009711086167,0.0146365658687195,-59.5,-1,15,0,0
1744672086.4290843,0.2250380533566931,0.0218826583671034,0.2553378556188545,0.0248330721100749,0.0257749005159185,0.0152316380072488,-59.5,1,39,0,0
1744672086.8985677,-0.6049064065988933,0.0223674527027469,-0.0911656919513188,0.0234704887557526,0.0257731437268316,0.0145302856580433,-59.5,-1,39,0,0
1744672087.3429058,-0.1885827850607165,0.0218851589181576,0.8958390048597358,0.0233924001246447,0.0259017573755277,0.0150357605925023,-59.5,1,12,0,0
1744672087.8154724,-0.1917684871038363,0.0218773446961131,-0.7309344923021854,0.024983388775298,0.0257772841732783,0.0147922427646725,-59.5,-1,12,0,0
1744672088.2553804,-0.1916503360665228,0.0215788414140115,0.0798323039116803,0.0239035986141157,0.0259213373678601,0.0151319693860835,-59.5,1,40,0,0
1744672088.729031,-0.1943521814806445,0.0218442123946442,0.0783851099890307,0.0237143749285032,0.0257561621100798,0.0145868205440268,-59.5,-1,40,0,0
1744672089.1725414,-0.2188985283358488,0.0223649521516927,-0.0335011092269269,0.0250924210168131,0.0257060080934433,0.0157790746578052,-59.5,1,1,0,0
1744672089.6475732,-0.1691172453788749,0.0218885971758572,0.1849382789440278,0.0229818956770254,0.0257948750817671,0.0147268952009441,-59.5,-1,1,0,0
1744672090.094005,-0.1987206441724265,0.0217215291085449,-0.0294158339420391,0.0221625593379021,0.0258387091252909,0.0141036516082134,-59.5,1,21,0,0
1744672090.5642452,-0.2003794472280424,0.0220433187723392,0.1689625708272797,0.0247437055502372,0.0258995483872289,0.0153296131245892,-59.5,-1,21,0,0
1744672091.0085504,-0.2647714499950234,0.0222561781808326,0.2254093851882498,0.0240881419462158,0.0257669148212435,0.014450904752662,-59.5,1,25,0,0
1744672091.4915552,-0.1193690947233699,0.0219281371394026,-0.0692428920053498,0.0242780336639149,0.025876336899747,0.015367949912779,-59.5,-1,25,0,0
1744672091.934002,-0.1239576059079263,0.0221333386102924,-0.0796553428797051,0.0246003382639979,0.0259429747674719,0.0149453217883955,-59.5,1,34,0,0
1744672092.4065945,-0.2704358232706727,0.0220542586832016,0.2251565169628884,0.0243116566357048,0.0258299615160958,0.0147531117185868,-59.5,-1,34,0,0
1744672092.847541,-0.2728794867884426,0.0219486104011593,0.205449986673193,0.0242100184626151,0.0257653846315151,0.0145553232130977,-59.5,1,48,0,0
1744672093.3232162,-0.1147910545963532,0.0219143841086042,-0.0534728542128141,0.0235850874615756,0.0259413141656684,0.0141470574051724,-59.5,-1,48,0,0
1744672093.769394,-0.1883753956076543,0.02193470108592,0.8607819042168557,0.0233225781686606,0.0257584777468999,0.015135558690719,-59.5,1,14,0,0
1744672094.243751,-0.2082083600100304,0.022393083351053,-0.7182979575495119,0.0245063647687533,0.0258387926541125,0.0146676164459565,-59.5,-1,14,0,0
1744672094.6877108,-0.0409327469601703,0.0218388987236539,0.1448475690289342,0.0239395854710594,0.0257514615662459,0.0149057644176397,-59.5,1,42,0,0
1744672095.1622837,-0.3560811034388462,0.0217996713289903,-0.0061480500977631,0.0244552448117505,0.0258337325649429,0.0160694014809179,-59.5,-1,42,0,0
1744672095.610256,-0.1671354023839376,0.0221180227350851,-0.0267738454687787,0.0233068572326511,0.0258957214061998,0.0143323364816708,-59.5,1,7,0,0
1744672096.081707,-0.210252873065765,0.0219583000364946,0.1874363294472277,0.0244771160673044,0.0256972747858197,0.0148495512326109,-59.5,-1,7,0,0
1744672096.522755,-0.0255137240218755,0.0223096274596173,0.2515682749045663,0.0220828742311244,0.0256723848031758,0.0141341370984186,-59.5,1,43,0,0
1744672096.9990976,-0.3536047764729301,0.0221760042626556,-0.0898007036445778,0.0235327349780996,0.0258440736492041,0.0147078438815147,-59.5,-1,43,0,0
1744672097.4463658,-0.2540303329414746,0.0218590594165289,-0.0676473841482948,0.0237288953477805,0.0258786596217883,0.0152245513216312,-59.5,1,19,0,0
1744672097.919911,-0.1261702810220595,0.0218853152025985,0.2296853274910245,0.0233903957929559,0.0258793954726578,0.0147901757091482,-59.5,-1,19,0,0
1744672098.3637033,-0.1790969446364033,0.0218870343314483,5.770329148993624,0.0231488350828772,0.0258677007695058,0.0141068778802565,-59.5,1,13,0,0
1744672098.83664,-0.2100431393460894,0.0219867438047367,-5.617625137598662,0.0226306022839418,0.025985544344703,0.0149202208898392,-59.5,-1,13,0,0
1744672099.285066,-2.036511425122953,0.0218743752917362,1.172251481241401,0.0242636530658609,0.0259085869644388,0.0147970411477937,-59.5,1,10,0,0
1744672099.7601418,1.6410776104213438,0.0220889538290794,-1.023405507554271,0.0240556570048962,0.0260297360499355,0.015077369447609,-59.5,-1,10,0,0
1744672100.2043388,1.1676817241897517,0.0219239174594986,0.8903115367543069,0.0232928971235391,0.0258484465951862,0.0144128182025446,-59.5,1,16,0,0
1744672100.676708,-1.5605938894375868,0.0218742190072953,-0.7368220397594268,0.0225295140812197,0.0257720731370722,0.0146215829095493,-59.5,-1,16,0,0
1744672101.1232762,-0.2114021888440765,0.0220777013493352,0.0226620488738262,0.0234777711757043,0.0258897417758856,0.0152289440756224,-59.5,1,2,0,0
1744672101.595253,-0.1889734961629438,0.0219386081969423,0.1225648460155935,0.0226010753049899,0.0258637669439708,0.0143022260098213,-59.5,-1,2,0,0
1744672102.042127,-0.2244408434631623,0.0220062793598481,0.0197406238202529,0.0244674414764056,0.0258433868744588,0.0153617853665716,-59.5,1,38,0,0
1744672102.5145698,-0.1581285737709549,0.0219651765518938,0.1417062517670274,0.0232764976235356,0.0258887608956425,0.0145426738331061,-59.5,-1,38,0,0
1744672102.955343,-0.1882905331562506,0.022249926803197,0.0846030427543155,0.0251904171141104,0.0258966567473992,0.0160975107319191,-59.5,1,18,0,0
1744672103.4315517,-0.188484638431837,0.0218460878079349,0.0848727896992932,0.0252860040044797,0.0259422763975653,0.0158848427630293,-59.5,-1,18,0,0
1744672103.882372,-0.3067605470136186,0.0217526297122822,-0.0550935238648526,0.022945743078365,0.0258166322013385,0.0149795386224679,-59.5,1,20,0,0
1744672104.3547945,-0.0786854416395363,0.021854527167743,0.2128116089769173,0.0221594673087427,0.0259763949597565,0.0137989044490424,-59.5,-1,20,0,0
1744672104.7989378,-0.072859157683124,0.0217366886993113,0.2241938048070005,0.0238376521376222,0.0259572144391822,0.0147520839360213,-59.5,1,27,0,0
1744672105.2874663,-0.3199942446149362,0.02161541197318,-0.0708349616047053,0.0236506227024786,0.0259983928496991,0.014925225677135,-59.5,-1,27,0,0
1744672105.7323737,-0.196707544289311,0.0221316194814426,-0.0608144721081043,0.0242263997409966,0.0258543227144146,0.0150791778568889,-59.5,1,23,0,0
1744672106.2051585,-0.1964413918864738,0.0216585464788659,0.211348161472415,0.024156443988588,0.0259353096321206,0.0153391592182152,-59.5,-1,23,0,0
1744672106.6490383,-0.2284873602067091,0.0222625858429091,0.1349041277616925,0.0239326557429142,0.0258706314150631,0.0148282736443292,-59.5,1,51,0,0
1744672107.1217563,-0.1654970725900784,0.022080827038153,0.0171631808210804,0.0240005722292844,0.0260944947892588,0.0145519847509304,-59.5,-1,51,0,0
1744672107.5641558,-0.1596410945898969,0.022012061884161,0.0216982427268521,0.0239597767072525,0.0258430610285328,0.0142202853566792,-59.5,1,45,0,0
1744672108.035838,-0.2306586199440062,0.0219457972812233,0.131684980848222,0.0245335494295638,0.0258095410286177,0.0145362615286012,-59.5,-1,45,0,0
1744672108.4825802,-0.2671147789017414,0.022168190040611,-0.0867344029142987,0.0242577893652434,0.0258765879217743,0.0149780487375194,-59.5,1,28,0,0
1744672108.9614902,-0.1307306610072555,0.0219661142585391,0.233822489210288,0.023200163065919,0.0260046537543276,0.0143961592173084,-59.5,-1,28,0,0
1744672109.4044523,-0.3562844294964452,0.0219411087479966,0.1468755159339343,0.0258470391019859,0.0259155203571179,0.015596890371107,-59.5,1,53,0,0
1744672109.8753812,-0.0411999933540937,0.0219801798582193,-0.0006260519477655,0.0234748056859165,0.0258339938953132,0.0139868902005861,-59.5,-1,53,0,0
1744672110.3198836,-0.3550204009385197,0.0218692179051868,0.1500024550272792,0.0227619780270292,0.0258322188339063,0.0156843070047886,-59.5,1,47,0,0
1744672110.7926123,-0.0416482171305688,0.0218442123946442,-0.0010961555459653,0.0236838780784423,0.0257990898110907,0.0144527116139863,-59.5,-1,47,0,0
1744672111.237434,-0.0677361537107208,0.0216813640072359,-0.0671925964253023,0.0228497908256956,0.0258774673391593,0.0149281822292667,-59.5,1,33,0,0
1744672111.7118225,-0.3220853304340562,0.0225371776055544,0.2186219519203587,0.0232996548669519,0.0259429255201293,0.014900851971846,-59.5,-1,33,0,0
1744672112.155351,-0.1954396086203632,0.0219482978322776,-0.1512261151545681,0.0242411789640668,0.0258595492189215,0.0151925076913516,-59.5,1,22,0,0
1744672112.6304154,-0.1976125874865101,0.0218132680753478,0.3025742027403612,0.0237928545866414,0.0256690810850663,0.0157487748564206,-59.5,-1,22,0,0
1744672113.07303,0.1603881812622421,0.0221067702553409,0.2073360273058642,0.0243657813111604,0.0259131036497484,0.0151495676692639,-59.5,1,17,0,0
1744672113.5449932,-0.5547731710810331,0.0216410426214861,-0.0581793601502431,0.0222565764709307,0.0259475428115826,0.0149402784978431,-59.5,-1,17,0,0
1744672113.9866252,-0.1602815482286678,0.0217707587074255,-0.0312706176865322,0.0236480167006861,0.0258345260312746,0.0142044819551876,-59.5,1,35,0,0
1744672114.4619994,-0.2263936175520939,0.022063635749655,0.1877829683371237,0.0250738400752942,0.0258144685570138,0.0157361219695916,-59.5,-1,35,0,0
1744672114.905549,-0.1995661429976462,0.0221705343072244,0.3180741810190375,0.0232939275436573,0.0257990924949197,0.0138176186269579,-59.5,1,31,0,0
1744672115.3812218,-0.193141133348181,0.0220036225243529,-0.1655130136030493,0.0236794999365862,0.0257927183943947,0.0149761149827331,-59.5,-1,31,0,0
1744672115.8250666,-0.66561197197414,0.0217063695177785,0.2676843264492345,0.0240456461058913,0.0258647160725541,0.0149188086852091,-59.5,1,9,0,0
1744672116.298422,0.2890981079712219,0.0218182691774563,-0.1028532675789028,0.0233577316912021,0.0258745336453345,0.0143913432518305,-59.5,-1,9,0,0
1744672116.7452583,-0.1933897818936384,0.022042224781253,0.0782208550416544,0.0240977691447998,0.0258503306561419,0.0149085660263154,-59.5,1,3,0,0
1744672117.2218215,-0.1874022123942268,0.0219529863655043,0.0833487038317252,0.0230079536864179,0.02588240476034,0.0147260507058987,-59.5,-1,3,0,0
1744672152.5038557,0.7130470036649058,0.0218850026337167,0.966289217693411,0.0239883521167797,0.025817710467789,0.0150664707736894,-49.5,1,16,0,0
1744672152.9771235,-1.179138576937694,0.0221414654012187,-0.5711930395787931,0.0227521617562304,0.0257581781762372,0.0145415276236246,-49.5,-1,16,0,0
1744672153.421585,-0.232328988048248,0.0217320001660846,-0.0155702827546338,0.0244756068592554,0.0258216640859506,0.0146852335514524,-49.5,1,22,0,0
1744672153.8936374,-0.2313572113947884,0.0218088921110029,0.410137594321277,0.0248653750479159,0.0258517253636256,0.014055418660977,-49.5,-1,22,0,0
1744672154.3374205,-0.3324029166527907,0.0214322466084559,0.3422229402566154,0.0240479055340714,0.0258439193906267,0.0155978034247325,-49.5,1,48,0,0
1744672154.811397,-0.1307684818419511,0.0219742410494654,0.0491149096234585,0.0235274187696312,0.0258543188495639,0.0140682313814705,-49.5,-1,48,0,0
1744672155.2583556,-0.1030225236283877,0.0218182691774563,0.2921719103546638,0.023541284858228,0.0258666911438398,0.0144509903985214,-49.5,1,27,0,0
1744672155.7318835,-0.3611470635903242,0.0219561120543221,0.0969385736738331,0.0235277372007766,0.0258746266109082,0.0144372630072249,-49.5,-1,27,0,0
1744672156.1732173,-0.2748874292850087,0.0220573843720194,0.1295851431004121,0.0240853949933868,0.0257563193676881,0.0145452481046607,-49.5,1,38,0,0
1744672156.647743,-0.1880454791529336,0.0221202107172575,0.262763554543344,0.0236830588503432,0.025869941752167,0.014313677588141,-49.5,-1,38,0,0
1744672157.0923977,-0.2587566870028968,0.0218063915599486,0.0741535524674691,0.0224294253650714,0.0258770591782571,0.0139126267302004,-49.5,1,1,0,0
1744672157.5671906,-0.2024541231808689,0.0220434750567801,0.3243972932130418,0.0240040059375872,0.0258940131857171,0.0146150935506438,-49.5,-1,1,0,0
1744672158.0149307,0.0450960552259493,0.0220140935818926,0.3783687183147413,0.0245768080985381,0.0257424149625326,0.0148019081396934,-49.5,1,15,0,0
1744672158.488704,-0.4997591724741505,0.0219829929781553,0.0217723215518344,0.0229351416776741,0.0258640632099688,0.0148867159027259,-49.5,-1,15,0,0
1744672158.9335566,-0.671594852940325,0.0221664709117612,0.3047981303342385,0.0248142713671114,0.0260061533436729,0.0142590062806227,-49.5,1,50,0,0
1744672159.4082987,0.2119379789523373,0.0222758700203849,0.0892618819372728,0.0240714904002358,0.0259591833734929,0.0154483264070745,-49.5,-1,50,0,0
1744672159.8548818,-0.2687704562685394,0.0222214830349548,0.312672209319644,0.0240433778527998,0.0259137938100951,0.0145812229346904,-49.5,1,24,0,0
1744672160.3287635,-0.189256683569838,0.0217663827430806,0.0820934272024896,0.0234961641717438,0.0259321360098071,0.0141771865379855,-49.5,-1,24,0,0
1744672160.7750273,0.0607093397242715,0.0219698650851205,0.3856990837302874,0.0234937022022828,0.0258956409262395,0.0147824269011748,-49.5,1,17,0,0
1744672161.245972,-0.5043101753928931,0.0218482757901074,0.0300225771864643,0.0243130215946294,0.0258406181823679,0.014825100532959,-49.5,-1,17,0,0
1744672161.694145,-0.2209830502084514,0.0222400808834208,0.2090896950171009,0.0234901719900004,0.0258585416331773,0.0144748623542398,-49.5,1,54,0,0
1744672162.168883,-0.2271190899267094,0.0219917449068452,0.1998531282760086,0.0240172478302205,0.0258149471867178,0.0148894551156625,-49.5,-1,54,0,0
1744672162.6156435,-1.5002684078225863,0.0220095613331068,1.229181214524724,0.0259259221497558,0.0258480869274264,0.015988356512373,-49.5,1,10,0,0
1744672163.0919373,1.0473219188731309,0.0222274218437087,-0.8249784983238351,0.0236038645561737,0.0258978740193392,0.0143203703554361,-49.5,-1,10,0,0
1744672163.5327797,-0.21013972313056,0.0219661142585391,0.1494882792167482,0.0236341776732511,0.0256243839510101,0.0146124764231151,-49.5,1,6,0,0
1744672164.0117311,-0.2414259927836246,0.0220223766572598,0.2594809561468719,0.0219320587526878,0.0260354429463073,0.0142431420240167,-49.5,-1,6,0,0
1744672164.454941,-0.2126071418833453,0.0215972829780366,0.9501353453140472,0.0244405057692614,0.0257636717065677,0.0148837803204674,-49.5,1,14,0,0
1744672164.9313264,-0.2440464140040421,0.0218898474513844,-0.546177995685357,0.0231361671871896,0.0259157925339839,0.0144465062461219,-49.5,-1,14,0,0
1744672165.3791108,-0.226253117839733,0.0222514896476059,0.2042612872157769,0.0230806515826121,0.0258946356577049,0.0151542851022053,-49.5,1,18,0,0
1744672165.8542006,-0.2322349048148316,0.0218895348825026,0.1977351615330553,0.0221259646469529,0.0258526111532668,0.0136779704146334,-49.5,-1,18,0,0
1744672166.301615,-0.4011599438538542,0.0219076638776459,0.2453436219083232,0.0243008004173734,0.0257680801775232,0.0145105613090728,-49.5,1,47,0,0
1744672166.777104,-0.0606486543163191,0.0220361296880582,0.1554489677923266,0.0237999714093333,0.0259392225016933,0.0157649547367707,-49.5,-1,47,0,0
1744672167.2250035,-0.3564102384713624,0.0218682801985414,0.1114872485608066,0.023862105173294,0.0257799540893989,0.014568358385247,-49.5,1,20,0,0
1744672167.6971295,-0.0895203293576196,0.0223715160982101,0.2966888432652922,0.0225662207299505,0.0258471308789322,0.0145377357038518,-49.5,-1,20,0,0
1744672168.1434834,-0.4258364756483206,0.0218965676823427,0.357636493239479,0.0232453078417605,0.0259038866994302,0.0142634327084323,-49.5,1,46,0,0
1744672168.6171155,-0.0324068055718089,0.0220748882293992,0.044873037328798,0.0243020443208861,0.0257408835761404,0.0149522314640865,-49.5,-1,46,0,0
1744672169.0664015,-0.2350791253546049,0.022035035696972,0.4306702441655216,0.0236827924296147,0.0257926896277413,0.0147871636178582,-49.5,1,31,0,0
1744672169.5412998,-0.2255306148694944,0.0220270651904866,-0.0344413164233265,0.0237438307924234,0.025769436368083,0.0148631908492837,-49.5,-1,31,0,0
1744672169.9870987,-0.4328186393295618,0.0221542807253717,0.0448225574543903,0.024225804139706,0.0257941269940957,0.0146322625101418,-49.5,1,37,0,0
